AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
SEDA;BR;Demora na entrega não cumprem o prazo que está no site e veio com carregador que não funciona ;NEGATIVO
SEDA;BR;Gostei Só Achei Ruim A Demora, O Cancelamento;NEGATIVO
SEDA;BR;A câmera é muito ruim, o celular é lento, mas a bateria dura muito, uns 03 dias. ;NEGATIVO
SEDA;BR;Não recomemdo,chegou travando d+,além de ser muito lento demora para acesar aplicativos simples como google e facebook,lento pra baixar apps também,péssima esperiente.;NEGATIVO
SEDA;BR;Ele é Grande e bem confortável, recomendo que compre uma película e capa pois é muito frágil ele bem com capa sim mais ela não presta\r\n;NEGATIVO
SEDA;BR;Gostei do celular, porém a câmera dele é horrível .\r\nSe vc quer tirar uma foto com péssima (qualidade média ) pode comprar ;NEGATIVO
SEDA;BR;A maneira  de dar print na tela e horrivel;NEGATIVO
SEDA;BR;Telefone muito lento,  trava em alguns momentos.;NEGATIVO
SEDA;BR;Horrível trava muito.;NEGATIVO
SEDA;BR;Gostei do celular,o único ponto negativo é que demora muito pra carregar a bateria. ;NEGATIVO
SEDA;BR;horrível tem nem 3 meses de uso e já trava e a câmera fotográfica não abre de jeito nenhum.;NEGATIVO
SEDA;BR;O produto parece estar com defeito, é super lento, não obedece os comandos. Não gostei, ou talvez seja algo do aparelho que recebi.;NEGATIVO
SEDA;BR;A bateria demora pra carregar muito tempo, e a bateria nem atura tanto tempo;NEGATIVO
SEDA;BR;Produto frágil e com o processador aquém do esperado;NEGATIVO
SEDA;BR;Não estudei sobre o Aparelho,  mas a câmera quando dar um zoom, fica totalmente desfocado e a sensibilidade da tela é horrível. Não recomendo ;NEGATIVO
SEDA;BR;Tecnologia ruim. Não tem 5G. Processador lento. Teclado pequeno..Não gostei;NEGATIVO
SEDA;BR;Fora a demora na entrega, quase 1 mês devido a transportadora não ter conseguido entregar. Tive que fazer a troca do pedido, para enviarem via correios. ;NEGATIVO
SEDA;BR;Inicialmente tive dificuldade em acessar o site da CB dentro do shopping e a demora foi grande para efetivar a compra.\r\n\r\nO produto chegou no prazo determinado.;NEGATIVO
SEDA;BR;muito frágil o meu quebrou com 3 dias de uso ;NEGATIVO
SEDA;BR;eu achei um pouco lento.;NEGATIVO
SEDA;BR;Insatisfeita somente com a bateria.nao está aguentando nenhum dia.eu acredito que um celular novo no mínimo 48hs pra poder recarregar,e isso não está acontecendo;NEGATIVO
SEDA;BR;Para um produto com tantas qualificações, a tela é muito frágil. Inclusive esses proteção Gorilla  Glass não está com nada, apesar de tudo o cuidado arranhou o vidro no segundo dia de uso.;NEGATIVO
SEDA;BR;Material frágil. \r\nCaiu da altura da cama e \esfarelou\.;NEGATIVO
SEDA;BR;Olha o meu veio cm problema no carregador. Não quer carregar direito a primeira carga deixei noite toda o celular só carregou 65% pela demora espera mas. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Muito elegante o produto! até agora só o leitor de impressão digital que está lento. Um contra seria a transportadora que trouxe o aparelho. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Na verdadeira nao daria nenhuma. É uma porcaria esse cel. O meu com película e capa, trincou a tela toda. Do nada essa merda. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;"Troquei meu redmi note 6 pro, pelo rn8, assim como o rn6 o desempenho em processamento, não deixa a desejar em nada, sem travamentos! mas não curti muito as câmeras, muito marketing para pouco produto. Imagens ""borradas/desfocadas"" diz que grava em 4k 60fdps mas é impossível gravar, pqe a gravação trava mais que tudo. Lente wide, legal, mas qualidade péssima. Para quem quer um celular para utilizar sua câmera nas redes sociais, não vale a pena, qualidade no instagram, é horrível. Mais de um ano Denunciar";NEGATIVO
SEDA;BR;O produto superou as minhas expectativas câmera boa só a digital que demora pra reconhecer tirando isso super indico.;NEGATIVO
SEDA;BR;Lento, mas da para o gasto em uma emergência.;NEGATIVO
SEDA;BR;Horrível já estou aqui com um problema na tela e não estou conseguindo falar com ninguém a respeito da garantia. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Horrível, em menos de um mês o produto apresentou defeito e não tive auxílio do vender para resolver o problema. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Recomendo a compra!!!!. Estou saindo da apple e o processo de adaptação demora um pouco, mas em tecnologia, velocidade de processamento, nao deixa nada a desejar. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Infelizmente, eu não tive sorte com o celular, eu não o compraria nunca mais e se eu pudesse eu jogaria no lixo. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;A demora pra chegar. Mais de um mês. . E tem outro pra chegar num sei nem quando. Eu não sei qual é o mais irresponsável se é o mercado livre ou é os correios. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Aqui vai uma dica para todos. Não comprem xiaomi, pois não tem a memória ram que diz de verdade. O teclado tem uma velocidade péssima com 1 semana de uso. Demora muito a carregar. Então pesquisem sobre o problema de fabricação da velocidade do teclado, tem vários vídeos informando. Então, não comprem. Gastem um pouco mais com algo que realmente vale a pena. Mas o produto da xiaomi não condiz com a descrição. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;Eu gostei bastante do produto ele atendeu minhas necessidades, a bateria tem durado bastante mesmo eu utilizando o aparelho por varias horas seguidas, da uma leve esquentada quando esta rodando um aplicativo mais pesado porém pra coisas simples ele não apresenta nenhuma dificuldade, até o momento eu não tenho nenhuma insatisfação. Mais de um ano Denunciar;NEGATIVO
SEDA;BR;So presta para usar celular básico sem muitas regalias, so custo e benefícios e a tela grande,processador lento.;NEGATIVO
SEDA;BR;Pior celular que a samsung criou, lento, tela super frágil.;NEGATIVO
SEDA;BR;Celular veio com problema, depois que desliga demora uma eternidade pra ligar novamente, e so retorna a ligar após muitas tentativas.;NEGATIVO
SEDA;BR;Veio com problema no microfone. Filmagem de vídeo fica muda. No whatsapp também. Pra atender ligação demora a voz pra aparecer. Paguei o seguro junto, quero saber como faço.;NEGATIVO
SEDA;BR;Não é o que se espera. A câmera não é tão boa assim e se tu compartilhar as foto tiradas dele ela fica toda esboçada, de má qualidade e o celular é muito lento também e trava. Faz 3 dias que estou usando e estou decepcionada.;NEGATIVO
SEDA;BR;Todo bugado. Não comprem. O touch da problema. A bateria descarrega rápido. O áudio nos aplicativos aceleram sozinho. Uma bosta.;NEGATIVO
SEDA;BR;Propaganda enganosa nao tem antena nfc. Fui enganado. I celular trava. Pessimo celular.;NEGATIVO
SEDA;BR;Celular pessimo, trava demais apps fechando toda hora dando erro.;NEGATIVO
SEDA;BR;Uma porcaria o pior smartphone da motorola não vale apena, não compre trava muito a tela é horrível. Tem muitas outras marcas e mais barato e com mais beneficio. A qualidade da foto é um lixo. E a bateria não dura com o que promete na configuração, e olha que nem uso jogos.;NEGATIVO
SEDA;BR;Lixo, com 3 meses de uso deu pau total. Deu tela preta escrito odin mode failure, invalid magik. Olha que sou super cuidadoso com ele, coloquei capa, pelicula, nao caiu nenhuma vez. Extremamente decepcionado.;NEGATIVO
SEDA;BR;Gostei bastante. Me atende bem para o que preciso. Ligações, mensageiros, redes sociais, etc. A única coisa que não achei boa foi o tempo de carregamento. Demora 2h30min para a carga total mesmo informando que está no carregamento rápido.;NEGATIVO
SEDA;BR;Celular demora muito para responder trava bastante, não era o que eu esperava.;NEGATIVO
SEDA;BR;Deu problema na primeira semana de uso, processador muito lento.;NEGATIVO
SEDA;BR;Horrível, pior samsung que já comprei, trava demais, sensor de iluminação fica bugado toda hora, me arrependo de ter comprado.;NEGATIVO
SEDA;BR;Lixo porcaria nao funciona apresentou defeito com 15 dias de uso.;NEGATIVO
SEDA;BR;Celular básico, para quem usa poucos apps. A bateria sem usar muito só carrego 1 vez por dia, pois ñ uso muito. Mas demora recarregar.;NEGATIVO
SEDA;BR;Uma bosta tem um mês e já deu defeito.;NEGATIVO
SEDA;BR;Até o momento, estou gostando do celular. É básico mas atende as necessidades da pessoa que utiliza. Bateria muito boa. Só deixa a desejar o carregador pois demora muito pra carregar o aparelho.;NEGATIVO
SEDA;BR;Pessimo, 8 dias de uso ja estragou!.;NEGATIVO
SEDA;BR;A tela tá rosa e eles não dão assistência nenhuma pra gente ro esperando até hj pra devolver e não consigo com 1 semana a tela ficou rosa e trava tudo uma merda de compra.;NEGATIVO
SEDA;BR;Não tem muito o que falar, celular básico para o dia a dia, um pouco lento pelo processador, mas as câmeras surpreendem e a bateria também.;NEGATIVO
SEDA;BR;Muito ruim! lento, grande, pesado, e ainda veio sem os fones de ouvido, nunca tinha comprado um aparelho de celular que viesse sem os fones.;NEGATIVO
SEDA;BR;Celular tem o audio horrivel. A camera tbm deixa a desejar. E nao conecta em dispositivo nenhum de bluethoth. Me arrependi muuuito da compra!.;NEGATIVO
SEDA;BR;Uma bosta , não vale nada , bateria acaba logo , e quando eu ligo para alguém ou alguém me liga celular fica doido , vai clicando em tudo quanto é aplicativo, uma loucura , nem consigo falar com as pessoas, já formatei de novo , já passei anti vírus , detalhe ele está assim no quarto mês que estou com ele , somente 4 parcelas pagas , telefone bosta , horrível.;NEGATIVO
SEDA;BR;Até agora, pouco mais de 30 dias, funciona muito bem. Já teve atualização de sistema. É rápido, relativamente leve e a única coisa que não gostei foi a função de reconhecimento de gestos. Fica atormentando e acionando aquele comando de voz chato pra cacete. Eu tinha um iphone 7 que sempre foi uma bosta. Pena não saber ainda como me livrar destes recursos.;NEGATIVO
SEDA;BR;Rle fica mais lento a medida que ocupa memoria ram, devido ao baixo processador.;NEGATIVO
SEDA;BR;Aparelho ruim. Processamento lento. Abro o mesmo conteúdo ao mesmo tempo no meu a10 que esta com a memoria cheia, e o a10 abre primeiro que o a72.;NEGATIVO
SEDA;BR;De vez enquando o touch trava e a memória ram que é de 4gb fica cheia o tempo todo o que deixa o aparelho lento.;NEGATIVO
SEDA;BR;Comprei como o primeiro smartphone da minha mãe. Mesmo pra mim, que não sou usuário de n aplicativos, achei um pouco lento pra um celular de 4gb de ram. Mas vale o custo benefício.;NEGATIVO
SEDA;BR;Custo benefício de lojas físicas o desconto é favorável uns 25%! a samsung pecou em enviar sem fone de ouvido e carregador simples com carga demorada.;NEGATIVO
SEDA;BR;Horrível apresentou defeito com menos de uma semana não carrega mais.;NEGATIVO
SEDA;BR;Uma porcaria a câmara péssima ,o áudio horrível ,e ainda a configuração veio como se fosse lg k42 ,e eu comprei lg k52.;NEGATIVO
SEDA;BR;Celular com uma superbateria que dura m. Uito mesmo, tela grande, bem custo beneficio, só e ruim o carregador de 8w pra uma bateria de 5000mah demora 3 horas pra carregar, mas é só comprar um carregador turbo.;NEGATIVO
SEDA;BR;Estou satisfeita com a compra. So dei 4 estrelas pq ele demora um pouco pra iniciar uma ligação. O resto tudo ok.;NEGATIVO
SEDA;BR;Achei um pouco lento, e um pouco complicado p manusear.;NEGATIVO
SEDA;BR;Pelo custo beneficio vale a pena, tem 32 gb, que uma boa memória para armazenamento, gostei do celular. Agora, o tempo que demora para carregar a bateria é muito longo.;NEGATIVO
SEDA;BR;Produto com câmera péssima as fotos ficam todas com imagem ruim a noite não da nem para tirar foto porque não presta mesmo horrível e trava muito os demais da para levar. Não recomendo.;NEGATIVO
SEDA;BR;É fácil de manusear. A bateria é boa, porém não tem carregamento de turbo como meu celular anterior, e ainda não me readaptei a esta demora. Na hora das fotos, devido a câmera ter 3 lentes, é prudente esperar os 3 sinais antes de dar a foto como concluída. Ao usar os 2 chips é importante atentar ao sinal de internet, pois na alternância automática às vezes trava no sinal mais fraco - e vou nos dados móveis, desativo e reativo e volta ao normal.;NEGATIVO
SEDA;BR;Tem nen 2meses de uso e o aparelho ja aparece problemas. Ele escurece a tela todas fotos q abro. Ou videos no status. Ele fica cm a tela preta e nao se encherga mais nd. Demora um pouquinho e volta ao normal. Mas antes era cm pouca frequencia agora so eata piorando. Escurecendo a tela o tempo todo. Quero uma posiçao. Para garantia. Ja que tem 12 meses d garantia e minha garantia so vence em outubro do ano q vem.;NEGATIVO
SEDA;BR;"Problema na bateria e impossibilidade de acessar a assistência técnica. . A bateria apenas carrega em ""modo usb"", como surge na mensagem. Na prática demora muito para carregar e perde a carga super rápido. Em comparação a qualquer modelo samsung que já tive. . A assistência técnica apenas atende mediante agendamento telefônico, número o qual jamais consegui completar a ligação.";NEGATIVO
SEDA;BR;A tela é ruim imagens lavadas, a bateria não é tudo isso, a câmera macro é péssima, o volume do alto falante é muito baixo, e o preto tá mais p um azul escuro totalmente insatisfeito com essa cor !.;NEGATIVO
SEDA;BR;Muito lento, trava d mais, mas eu entendo q é um celular de entrada e o preço é baixo então não dá pra exigir muito tbm, mais o celular n é ruim até q cumpre oq promete, mas é meio lento pra carregar as coisas.;NEGATIVO
SEDA;BR;Não fui eu quem comprou,minha conta foi invadida e não consegui cancelar a compra, agora fico recebendo e-mail pra avaliar minha satisfação. Tô mega insatisfeita, não compro mais no mercado livre.;NEGATIVO
SEDA;BR;Muito lento demora para abrir qualquer aplicativo só serve mesmo para quebra galho.;NEGATIVO
SEDA;BR;A camera frontal é horrível, na descrição diz que tem giroscópio, mas não tem. Esperava mais do aparelho. Decepcionada.;NEGATIVO
SEDA;BR;Intermediário de entrada, a câmera não é me atendeu da forma que esperava, o leitor de reconhecimento facial é muito lento, uma das coisa que não posso me queixar a bateria de 5000 mah que atendeu como espera durando um dia inteiro.;NEGATIVO
SEDA;BR;Ruin não configura bem mesmo com o manual online, o id é de washington usa e não estamos conseguindo alterar, muito fora das expectativas me arrependi da compra estou insatisfeito não compraria e não indico.;NEGATIVO
SEDA;BR;Smartphone um pouco lento, mas como é um produto de entrada, não podemos exigir muito.;NEGATIVO
SEDA;BR;Lixo não comprem com um mês deu defeito mandei para garantia eles disseram que a garantia não cobre me cobraram 500 reais para concertar. Muito cuidado ao comprar produtos porcarias.;NEGATIVO
SEDA;BR;Ok pelo valor. É um pouco lento, não tem muitas funcionalidades na câmera, mas ok.;NEGATIVO
SEDA;BR;Celular muito fraco, trava no uso de aplicativos simpels como facebook e instagram, não recomendo para uso desses aplicativos, jogos então nem se fala horrivel.;NEGATIVO
SEDA;BR;O processador é lento trava constantemente moro no interior e não encontrei película nem capinha para ele ainda a câmera frontal não é muito boa. Não pretendo comprar outro celular desse nunca mais só não devolvi porque deixei ele cair e quebrou a tela.;NEGATIVO
SEDA;BR;Após 1 mês de uso o aparelho começou a travar. Imaginava um aparelho bacana mas estou com problemas e não consigo mais devolver infelizmente!. Problemas do aparelho:. *ao tentar escutar o audio no viva voz ele simplesmente apaga e fica no modo particular( no ouvido). *ao receber chamadas, caso o aparelho esteja no bolso ao tirar a tela continua escura e as vezes perco a ligação pois não consigo fazer com que o tela ligue. *sensores como a digital atrás do celular funciona de vez em quando, ou seja um horror. Está dificil.;NEGATIVO
SEDA;BR;Produto horrível, não durou 1 mês, com 10 dias de uso começou a superaquecer depois com 27 dias de uso simplesmente desligou e não ligou mais! e o pior e que o único número que tem pra ligar na garantia nem funciona. Pode ter sido falta de sorte mas não aconselho a compra deste produto. Pagar sem ter o produto, não presta.;NEGATIVO
SEDA;BR;Aparelho apresenta dificuldade no 4g da oi não roda o sinal e o aparelho fica lento e travando quando utilizado o chip oi , testei no da tim+correios celular + claro e rodou normal e com perfeição!!! se vc tiver chip da oi não aconselho a comprar esse xaiomi 9a.;NEGATIVO
SEDA;BR;Decepção aparelho horrivel decepcionada hoje está fazendo 1 mês e já uma dias atrás tem vindo apresentado algums defeitos desliga sozinha em uso. Esquenta só o botão de liga rapidamente esfria mto estranho,faz um barulho como se tivesse vibrando do nada. Aparelho péssimo nao aconselho compra. Ja adicionei o vedendo os problemas se resolver vou colocar na justica. Nao aconselho ninguém compra-lo. Decepção com aparelgo. Nenhuma.;NEGATIVO
SEDA;BR;Comprei para presente, infelizmente na primeira utilização (idoso acabou deixando cair) cerca de 50cm trincou a tela ao meio em um chão plano de piso. Minha impressão é que a tela é bem frágil. Não deu tempo nem de comprar a película para botar. De resto me pareceu ágil para suas configurações e valor.;NEGATIVO
SEDA;BR;Ele demora muito para ligar a tela. As vezes parece que o botão de ligar não esta funcionando. E quando eu recebo uma ligação as vezes não consigo atender pois a tela demora para ligar.;NEGATIVO
SEDA;BR;Não foi esse que eu comprei, o mercado livre cancelou minha compra semmais nem menos de outro aparelho que eu havia escolhido o mercado livre é uma merda.;NEGATIVO
SEDA;BR;Celular muito ruim, demora para carregar e não dura quase nada, não fica nem 12 horas carregado, isso sem mexer nele direito, sinão dura só algumas horas péssima compra, só não devolvi porquê já tinha inserido todos meus dados, e vendi o antigo.;NEGATIVO
