analysis_group,run_id,input_generation,dataset,task,model,metric,dimension,segment,expected_label,predicted_label,seed,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,value,support,low,high
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,linguistic_level,limited,,,,,,,,,,,,,,,,,,,,,,,0.75,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,linguistic_level,limited,,,,,,,,,,,,,,,,,,,,,,,0.739159609226017,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.7952380952380952,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.3679250847261103,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.1610685585016498,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,1.0583673074548778,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.7889642356597136,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.861256175017643,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.7952380952380952,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,linguistic_level,standard,,,,,,,,,,,,,,,,,,,,,,,0.7889642356597136,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.7928571428571428,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.3438603248610885,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.14527348897252684,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.9942543726166418,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.7909011029699728,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.8348384373287766,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.7928571428571428,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,linguistic_level,technical,,,,,,,,,,,,,,,,,,,,,,,0.7909011029699727,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.7881720430107527,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.35147524455999374,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.150795209745753,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.9079510759791237,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.7841192750284334,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.8394364868471139,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.7881720430107527,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,mixed_sentiment,0,,,,,,,,,,,,,,,,,,,,,,,0.7841192750284334,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.7166666666666667,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.5466644940077632,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.27170324577610794,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,2.346771002620136,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.7114336536999183,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.7848996608511213,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.7166666666666668,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,mixed_sentiment,1,,,,,,,,,,,,,,,,,,,,,,,0.7114336536999183,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8208092485549133,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.30782756248919846,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.135318894972653,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8610457789710043,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8194647172351157,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8527420236280996,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8176018288430108,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,attention,,,,,,,,,,,,,,,,,,,,,,,0.8221470769635757,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.7746781115879828,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.383416875415056,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.1699509648213739,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,1.077303755155209,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.7719134013846113,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.8367322538771607,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.7701880157991073,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,context_component,,,,,,,,,,,,,,,,,,,,,,,0.7709240297302133,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.7164179104477612,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.5377215284540513,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.2583696774672479,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,1.8603491014651254,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.7095503459888968,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.8347445361123172,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.7299881491057961,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,main_impression,,,,,,,,,,,,,,,,,,,,,,,0.7067374517420004,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.7932098765432098,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.3429177320769894,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.14752392548794005,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.9778240582778727,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.7818152218152218,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.840595986822402,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.7801845031640623,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,noticed,,,,,,,,,,,,,,,,,,,,,,,0.7868269042343116,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8081395348837209,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.31649561549785044,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.12898765428132938,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8053491185047887,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8000421729235289,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8458306800815079,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8055697786880582,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,stood_out,,,,,,,,,,,,,,,,,,,,,,,0.8040189240425739,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.7649122807017544,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,brier_score,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.3496360839384576,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,expected_calibration_error,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.15667687677906128,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,log_loss,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.8245495153867116,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,macro_f1,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.7660202047220303,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,precision_macro,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.8010912698412698,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,recall_macro,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.7854311339987556,,,
segment_metric,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,weighted_f1,template_family,using,,,,,,,,,,,,,,,,,,,,,,,0.7591911781325682,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,,1,,,42,,,,,,,,,,,,,,,,,,,,0.8932535648345947,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,,2,,,42,,,,,,,,,,,,,,,,,,,,0.99517422914505,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,,3,,,42,,,,,,,,,,,,,,,,,,,,0.9985522627830505,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,,4,,,42,,,,,,,,,,,,,,,,,,,,0.9919891953468323,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,accuracy,,5,,,42,,,,,,,,,,,,,,,,,,,,0.9969114661216736,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,loss,,1,,,42,,,,,,,,,,,,,,,,,,,,0.2713092863559723,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,loss,,2,,,42,,,,,,,,,,,,,,,,,,,,0.024497687816619873,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,loss,,3,,,42,,,,,,,,,,,,,,,,,,,,0.008428318426012993,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,loss,,4,,,42,,,,,,,,,,,,,,,,,,,,0.04170643165707588,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,loss,,5,,,42,,,,,,,,,,,,,,,,,,,,0.016296816989779472,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_accuracy,,1,,,42,,,,,,,,,,,,,,,,,,,,0.9896278381347656,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_accuracy,,2,,,42,,,,,,,,,,,,,,,,,,,,0.9975594878196716,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_accuracy,,3,,,42,,,,,,,,,,,,,,,,,,,,0.9957290887832642,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_accuracy,,4,,,42,,,,,,,,,,,,,,,,,,,,0.9847468137741089,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_accuracy,,5,,,42,,,,,,,,,,,,,,,,,,,,0.9951189756393433,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_loss,,1,,,42,,,,,,,,,,,,,,,,,,,,0.04608184099197388,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_loss,,2,,,42,,,,,,,,,,,,,,,,,,,,0.01550199557095766,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_loss,,3,,,42,,,,,,,,,,,,,,,,,,,,0.015622648410499096,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_loss,,4,,,42,,,,,,,,,,,,,,,,,,,,0.061771050095558167,,,
training_history,20260818T204035Z_github-32183473018,0,incoming,sentiment,lstm,val_loss,,5,,,42,,,,,,,,,,,,,,,,,,,,0.026734599843621254,,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,0.6680952380952381,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,brier_score,,,,,,,,,,,,,,,,,,,,,,,,,0.5619873932034123,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,expected_calibration_error,,,,,,,,,,,,,,,,,,,,,,,,,0.23074504261872059,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,log_loss,,,,,,,,,,,,,,,,,,,,,,,,,1.904026853841702,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,macro_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.6731838877301654,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,precision_macro,,,,,,,,,,,,,,,,,,,,,,,,,0.7110940685425856,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,recall_macro,,,,,,,,,,,,,,,,,,,,,,,,,0.6680952380952381,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,weighted_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.6731838877301652,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,0.6976190476190476,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,brier_score,,,,,,,,,,,,,,,,,,,,,,,,,0.41877927039222385,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,expected_calibration_error,,,,,,,,,,,,,,,,,,,,,,,,,0.1687764806071781,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,log_loss,,,,,,,,,,,,,,,,,,,,,,,,,0.8179338423459513,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,macro_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.7055742015472419,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,precision_macro,,,,,,,,,,,,,,,,,,,,,,,,,0.7531377740414802,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,recall_macro,,,,,,,,,,,,,,,,,,,,,,,,,0.6976190476190476,2100,,
aggregate_metric,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,weighted_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.7055742015472418,2100,,
model_delta,20260818T204035Z_github-32183473018,0,incoming,topic,lstm_minus_baseline,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,-0.029523809523809508,2100,,
model_delta,20260818T204035Z_github-32183473018,0,incoming,topic,lstm_minus_baseline,brier_score,,,,,,,,,,,,,,,,,,,,,,,,,0.14320812281118844,2100,,
model_delta,20260818T204035Z_github-32183473018,0,incoming,topic,lstm_minus_baseline,log_loss,,,,,,,,,,,,,,,,,,,,,,,,,1.0860930114957505,2100,,
model_delta,20260818T204035Z_github-32183473018,0,incoming,topic,lstm_minus_baseline,macro_f1,,,,,,,,,,,,,,,,,,,,,,,,,-0.03239031381707658,2100,,
model_delta,20260818T204035Z_github-32183473018,0,incoming,topic,lstm_minus_baseline,weighted_f1,,,,,,,,,,,,,,,,,,,,,,,,,-0.03239031381707658,2100,,
uncertainty,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,0.6680952380952381,2100,0.64766413599548,0.687912481263383
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,0.6734920634920635,3,0.6613514876278709,0.6856326393562561
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,brier_score,,,,,,,,,,,,,,,,,,,,,,,,,0.5329106192407086,3,0.4700176460351653,0.5958035924462518
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,log_loss,,,,,,,,,,,,,,,,,,,,,,,,,1.95176003336178,3,1.6692935108586258,2.234226555864934
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,macro_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.6747650103832871,3,0.6687482214413174,0.6807817993252567
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,lstm,weighted_f1,,,,,,,,,,,,,,,,,,,,,,,,,0.6747650103832871,3,0.6687482214413172,0.680781799325257
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,accuracy,,,,,,,,,,,,,,,,,,,,,,,,,0.6976190476190475,3,0.6976190476190475,0.6976190476190475
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,brier_score,,,,,,,,,,,,,,,,,,,,,,,,,0.4187792703922238,3,0.4187792703922238,0.4187792703922238
replicate_summary,20260818T204035Z_github-32183473018,0,incoming,topic,tfidf_logistic_regression,log_loss,,,,,,,,,,,,,,,,,,,,,,,,,0.8179338423459513,3,0.8179338423459513,0.8179338423459513
